X;Y;amenageur;operateur;enseigne;idstation;station;adstation;codeinsee;Xlongitude;Ylatitude;nbrepdc;idpdc;puissmax;typeprise;accesrecharge;accessibilité;observations;date_maj
2.2189024;43.0505219005377;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11206*001;Esplanade François Mitterrand;;11206;2.2189024;43.0505219005377;3;;;type2_combo,type2,chademo;Payant;24/7;node/5230841397;2020/03/06
2.215423;43.0567548005379;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11206*002;;;11206;2.215423;43.0567548005379;4;;;type2,typee;Payant;24/7;node/5839746451;2020/03/05
2.2597916;42.9590817005355;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11209*001;Luc-Sur-Aude Charging Station;;11209;2.2597916;42.9590817005355;2;;;type2,typee;Payant;24/7;node/6498392634;2020/03/05
2.1420002;43.2002726005404;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11254*001;;;11254;2.1420002;43.2002726005404;2;;;type2,typee;Payant;24/7;node/5826434455;2020/03/06
2.9927634;43.17432520054;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11262*002;;;11262;2.9927634;43.17432520054;2;;;type2,typee;Payant;24/7;node/7261521112;2020/03/03
2.9999168;43.1858398005402;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11262*009;;;11262;2.9999168;43.1858398005402;;;;type2,typee;Payant;24/7;node/6796434566;2020/03/06
3.037609;43.0220193005371;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11266*002;;;11266;3.037609;43.0220193005371;2;;;type2,typee;Payant;24/7;node/7261459758;2020/03/03
3.0643418;43.0139784005369;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11266*003;;;11266;3.0643418;43.0139784005369;2;;;type2,typee;Payant;24/7;node/5737077748;2020/03/03
2.3888116;43.17339540054;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11272*001;;;11272;2.3888116;43.17339540054;2;;;type2,typee;Payant;24/7;node/7265665312;2020/03/05
2.9597776;43.0879135005385;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11285*001;;;11285;2.9597776;43.0879135005385;2;;;type2,typee;Payant;24/7;node/6192500306;2020/03/05
2.2687313;43.253654300541;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11288*001;;;11288;2.2687313;43.253654300541;2;;;type2,typee;Payant;24/7;node/7266453114;2020/03/05
2.289754;43.112260100539;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11293*001;;;11293;2.289754;43.112260100539;2;;;type2,typee;Payant;24/7;node/7004064630;2020/03/05
2.9280504;43.0515561005377;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11295*002;;;11295;2.9280504;43.0515561005377;2;;;type2,typee;Payant;24/7;node/7261473723;2020/03/03
2.295639;42.8039374005307;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11302*001;Château de Puilaurens;;11302;2.295639;42.8039374005307;2;;;type2,typee;Payant;24/7;node/5264160299;2020/03/03
2.3085063;42.8100354005309;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11302*002;;;11302;2.3085063;42.8100354005309;2;;;type2,typee;Payant;24/7;node/5556374911;2020/03/03
2.0448498;42.9206354005344;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11303*001;;;11303;2.0448498;42.9206354005344;2;;;type2,typee;Payant;24/7;node/7266520502;2020/03/05
2.1824775;42.873749900533;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11304*001;;;11304;2.1824775;42.873749900533;3;;;type2_combo,type2,chademo;Payant;24/7;node/5230841398;2020/03/06
2.320827;42.9217220005345;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11310*001;;;11310;2.320827;42.9217220005345;2;;;type2,typee;Payant;24/7;node/7266427112;2020/03/05
2.9535917;42.9930203005364;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11322*001;;;11322;2.9535917;42.9930203005364;2;;;type2,typee;Payant;24/7;node/7261480580;2020/03/03
2.9180368;43.247686800541;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11353*001;;;11353;2.9180368;43.247686800541;2;;;type2,typee;Payant;24/7;node/7265696411;2020/03/05
2.1613052;43.3620184005418;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11367*001;;;11367;2.1613052;43.3620184005418;2;;;type2,typee;Payant;24/7;node/6782188886;2020/03/05
2.9488741;43.2554433005411;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11369*001;;;11369;2.9488741;43.2554433005411;2;;;type2,typee;Payant;24/7;node/7265686440;2020/03/05
3.1172005;43.2392877005409;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11370*001;;;11370;3.1172005;43.2392877005409;2;;;type2,typee;Payant;24/7;node/7265712489;2020/03/05
2.9816224;43.0275892005372;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11379*002;;;11379;2.9816224;43.0275892005372;2;;;type2,typee;Payant;24/7;node/7261512390;2020/03/03
2.4439177;43.2104305005405;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11397*001;;;11397;2.4439177;43.2104305005405;2;;;type2,typee;Payant;24/7;node/7265673978;2020/03/05
2.0885141;43.2824728005413;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11434*001;;;11434;2.0885141;43.2824728005413;2;;;type2,typee;Payant;24/7;node/7266496042;2020/03/05
2.6269829;43.0050973005367;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11435*001;;;11435;2.6269829;43.0050973005367;2;;;type2,typee;Payant;24/7;node/5640148177;2020/03/06
2.2282098;43.2392712005409;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11437*001;;;11437;2.2282098;43.2392712005409;2;;;type2,typee;Payant;24/7;node/7266421853;2020/03/05
3.0743157;43.2045985005404;SYADEN 11;Bouygues Énergies et Services;Révéo;FR*S11*P11441*001;;;11441;3.0743157;43.2045985005404;2;;;type2,typee;Payant;24/7;node/7261520648;2020/03/03
6.721013;46.2807988002968;SYANE;SYANE;E Born;FR*S74*P74001*A;;;74001;6.721013;46.2807988002968;2;;;type2,typee;Payant;24/7;node/6586935246;2020/03/14
6.4646555;46.3366184002872;SYANE;SYANE;E Born;FR*S74*P74005*A;;;74005;6.4646555;46.3366184002872;2;;;type2,typee;Payant;24/7;node/6586590205;2020/03/21
6.133402;45.9036233003572;SYANE;SYANE;E Born;FR*S74*P74010*A;ANNECY - Rue Dupanloup;;74010;6.133402;45.9036233003572;2;;;type2,typee;Payant;24/7;node/6502317785;2020/03/08
6.1202238;45.9157231003554;SYANE;SYANE;E Born;FR*S74*P74010*C;ANNECY - Rue Baron Pierre de Coubertin;;74010;6.1202238;45.9157231003554;2;;;type2,typee;Payant;24/7;node/5914495957;2020/03/08
6.1144631;45.8992699003578;SYANE;SYANE;E Born;FR*S74*P74010*D;ANNECY - Place de la Mandallaz;;74010;6.1144631;45.8992699003578;2;;;type2,typee;Payant;24/7;node/5914442487;2020/03/08
6.1366661;45.9078308003565;SYANE;SYANE;E Born;FR*S74*P74010*E;ANNECY - Route de Vignières;;74010;6.1366661;45.9078308003566;2;;;type2,typee;Payant;24/7;node/5914481553;2020/03/08
6.1220564;45.8990872003578;SYANE;SYANE;E Born;FR*S74*P74010*G;ANNECY - Rue de la Gare;;74010;6.1220564;45.8990872003578;2;;;type2,typee;Payant;24/7;node/5913630902;2020/03/08
6.12963;45.9026526003573;SYANE;SYANE;E Born;FR*S74*P74010*H;ANNECY - Bonlieu;;74010;6.12963;45.9026526003573;;;;type2,typee;Payant;24/7;node/5914470508;2020/03/08
6.129822;45.9021384003574;SYANE;SYANE;E Born;FR*S74*P74010*H;ANNECY - Bonlieu;;74010;6.129822;45.9021384003574;2;;;type2,typee;Payant;24/7;node/5914470509;2020/03/08
6.1231052;45.8956306003584;SYANE;SYANE;E Born;FR*S74*P74010*I;ANNECY - Faubourg des Balmettes;;74010;6.1231052;45.8956306003584;;;;type2,typee;Payant;24/7;node/6216531637;2020/03/08
6.1362367;45.8923973003588;SYANE;SYANE;E Born;FR*S74*P74010*J;79120 - ANNECY - Parking des Marquisats;;74010;6.1362367;45.8923973003589;2;;;type2,typee;Payant;24/7;node/7276464122;2020/03/08
6.1292981;45.9123721003559;SYANE;SYANE;E Born;FR*S74*P74010*K;ANNECY - Rue de la Fraternité;;74010;6.1292981;45.9123721003559;2;;;type2,typee;Payant;24/7;node/5914495956;2020/03/08
6.2418035;46.1872785003125;SYANE;SYANE;E Born;FR*S74*P74012*A;;;74012;6.2418035;46.1872785003125;2;;;type2,typee;Payant;24/7;node/6586531071;2020/03/14
6.2340164;46.1917697003117;SYANE;SYANE;E Born;FR*S74*P74012*B;;;74012;6.2340164;46.1917697003117;2;;;type2,typee;Payant;24/7;node/6586531070;2020/03/14
6.2500942;46.1957759003111;SYANE;SYANE;E Born;FR*S74*P74012*C;;;74012;6.2500942;46.1957759003111;2;;;type2,typee;Payant;24/7;node/6586531073;2020/03/14
6.428044;46.354894000284;SYANE;SYANE;E Born;FR*S74*P74013*A;;;74013;6.428044;46.354894000284;2;;;type2,typee;Payant;24/7;node/6586590206;2020/03/21
6.327382;46.2986867002937;SYANE;SYANE;E Born;FR*S74*P74025*A;;;74025;6.327382;46.2986867002937;2;;;type2,typee;Payant;24/7;node/6586531065;2020/03/21
6.0326092;45.971053200347;SYANE;SYANE;E Born;FR*S74*P74026*A;La Balme de Sillingy - Lac;;74026;6.0326092;45.971053200347;2;;;type2,typee;Payant;24/7;node/7277321727;2020/05/02
6.0391811;45.9611564003485;SYANE;SYANE;E Born;FR*S74*P74026*B;La Balme de Silligny - Supermarché;;74026;6.0391811;45.9611564003485;;;;type2,typee;Payant;24/7;node/7277321726;2020/05/02
6.4056328;46.208466300309;SYANE;SYANE;E Born;FR*S74*P74037*A;FR*S74*P74037*A;;74037;6.4056328;46.208466300309;2;;;type2,typee;Payant;24/7;node/5774614445;2020/06/15
6.3201977;46.1680618003156;SYANE;SYANE;E Born;FR*S74*P74040*A;;;74040;6.3201977;46.1680618003157;2;;;type2,typee;Payant;24/7;node/6586851741;2020/03/20
6.3709217;46.2650772002994;SYANE;SYANE;E Born;FR*S74*P74043*A;;;74043;6.3709217;46.2650772002994;2;;;type2,typee;Payant;24/7;node/6586531066;2020/03/21
6.8398214;46.267675900299;SYANE;SYANE;E Born;FR*S74*P74063*B;;;74063;6.8398214;46.267675900299;1;;;type2,typee;Payant;24/7;node/6920022663;2020/03/14
6.5832433;46.0886615003285;SYANE;SYANE;E Born;FR*S74*P74064*A;;;74064;6.5832433;46.0886615003285;2;;;type2,typee;Payant;24/7;node/5477578279;2020/03/21
6.267951;46.3252256002892;SYANE;SYANE;E Born;FR*S74*P74070*A;;;74070;6.267951;46.3252256002892;2;;;type2,typee;Payant;24/7;node/6586531060;2020/03/21
6.5813497;46.0609874003329;SYANE;SYANE;E Born;FR*S74*P74081*A;;;74081;6.5813497;46.0609874003329;;;;type2,typee;Payant;24/7;node/5034225535;2020/03/21
6.5612767;46.0686925003317;SYANE;SYANE;E Born;FR*S74*P74081*B;;;74081;6.5612767;46.0686925003317;;;;type2,typee;Payant;24/7;node/5436825888;2020/03/21
6.6110833;45.9213188003545;SYANE;SYANE;E Born;FR*S74*P74089*A;;;74089;6.6110833;45.9213188003545;2;;;type2,typee;Payant;24/7;node/5579013754;2020/03/21
6.2910585;46.184482300313;SYANE;SYANE;E Born;FR*S74*P74094*A;;;74094;6.2910585;46.184482300313;2;;;type2,typee;Payant;24/7;node/6587669790;2020/06/29
6.3030866;46.3072522002922;SYANE;SYANE;E Born;FR*S74*P74105*A;;;74105;6.3030866;46.3072522002923;2;;;type2,typee;Payant;24/7;node/6586531061;2020/03/21
6.1053128;45.9396592003517;SYANE;SYANE;E Born;FR*S74*P74112*A;EPAGNY METZ-TESSY - Parking du Clocher;;74112;6.1053128;45.9396592003517;2;;;type2,typee;Payant;24/7;node/6239647980;2020/03/08
6.2294472;46.1801057003137;SYANE;SYANE;E Born;FR*S74*P74118*A;;;74118;6.2294472;46.1801057003137;2;;;type2_combo,type2,chademo;Payant;24/7;node/6586893590;2020/03/14
6.5870568;46.4009515002759;SYANE;SYANE;E Born;FR*S74*P74119*A;;;74119;6.5870568;46.4009515002759;2;;;type2,typee;Payant;24/7;node/5795210769;2020/03/21
6.577089;46.3980440002764;SYANE;SYANE;E Born;FR*S74*P74119*B;;;74119;6.577089;46.3980440002764;2;;;type2,typee;Payant;24/7;node/6586935252;2020/03/21
6.2097471;46.1913677003118;SYANE;SYANE;E Born;FR*S74*P74133*A;;;74133;6.2097471;46.1913677003118;2;;;type2,typee;Payant;24/7;node/6586531069;2020/03/14
6.2113725;46.1888378003122;SYANE;SYANE;E Born;FR*S74*P74133*B;;;74133;6.2113725;46.1888378003122;2;;;type2,typee;Payant;24/7;node/6586531068;2020/03/14
6.6705358;46.1605349003169;SYANE;SYANE;E Born;FR*S74*P74134*A;;;74134;6.6705358;46.1605349003169;2;;;type2,typee;Payant;24/7;node/6586788447;2020/03/14
6.1685658;46.009476000341;SYANE;SYANE;E Born;FR*S74*P74137*A;;;74137;6.1685658;46.009476000341;;;;type2,typee;Payant;24/7;node/6653111232;2020/06/06
6.3182511;46.1906241003119;SYANE;SYANE;E Born;FR*S74*P74153*A;;;74153;6.3182511;46.1906241003119;2;;;type2,typee;Payant;24/7;node/6586531067;2020/03/20
6.6210812;46.0199018003394;SYANE;SYANE;E Born;FR*S74*P74159*A;;;74159;6.6210812;46.0199018003394;;;;type2,typee;Payant;24/7;node/5279463041;2020/03/21
6.7056004;46.1833445003131;SYANE;SYANE;E Born;FR*S74*P74191*A;;;74191;6.7056004;46.1833445003131;2;;;type2,typee;Payant;24/7;node/6586788450;2020/03/14
6.7025158;46.1817757003134;SYANE;SYANE;E Born;FR*S74*P74191*B;;;74191;6.7025158;46.1817757003134;2;;;type2,typee;Payant;24/7;node/6586788448;2020/03/14
6.705483;45.9084736003564;SYANE;SYANE;E Born;FR*S74*P74208*B;;;74208;6.705483;45.9084736003565;2;;;type2,typee;Payant;24/7;node/5579012963;2020/03/29
6.0640508;45.9216802003545;SYANE;SYANE;E Born;FR*S74*P74213*A;POISY - Parking de la Mairie;;74213;6.0640508;45.9216802003545;2;;;type2,typee;Payant;24/7;node/7277321728;2020/03/08
6.123489;45.9355769003524;SYANE;SYANE;E Born;FR*S74*P74217*A;PRINGY - Route du Pont du Brogny;;74010;6.123489;45.9355769003524;2;;;type2,typee;Payant;24/7;node/5755664651;2020/03/08
6.5279791;46.3957799002768;SYANE;SYANE;E Born;FR*S74*P74218*A;;;74218;6.5279791;46.3957799002768;2;;;type2_combo,type2,chademo;Payant;24/7;node/6586935253;2020/03/21
6.2701133;46.1377599003206;SYANE;SYANE;E Born;FR*S74*P74220*B;;;74220;6.2701133;46.1377599003206;;;;type2,typee;Payant;24/7;node/5787752332;2020/03/20
6.3117904;46.066607600332;SYANE;SYANE;E Born;FR*S74*P74224*A;;;74224;6.3117904;46.066607600332;2;;;type2,typee;Payant;24/7;node/5802398678;2020/03/20
6.3037171;46.0682022003318;SYANE;SYANE;E Born;FR*S74*P74224*B;;;74224;6.3037171;46.0682022003318;;;;type2,typee;Payant;24/7;node/5198504094;2020/03/20
6.3050332;46.0718710003312;SYANE;SYANE;E Born;FR*S74*P74224*C;;;74224;6.3050332;46.0718710003312;;;;type2,typee;Payant;24/7;node/5180140108;2020/03/20
6.3127895;46.2258268003061;SYANE;SYANE;E Born;FR*S74*P74229*A;;;74229;6.3127895;46.2258268003061;2;;;type2_combo,type2,chademo;Payant;24/7;node/6586893591;2020/03/20
6.6563281;46.232124300305;SYANE;SYANE;E Born;FR*S74*P74238*A;;;74238;6.6563281;46.232124300305;2;;;type2,typee;Payant;24/7;node/6182053694;2020/03/14
6.4575241;46.1383445003205;SYANE;SYANE;E Born;FR*S74*P74241*A;;;74241;6.4575241;46.1383445003205;2;;;type2,typee;Payant;24/7;node/6586851743;2020/03/20
6.0812435;46.1446809003195;SYANE;SYANE;E Born;FR*S74*P74243*A;;;74243;6.0812435;46.1446809003195;;;;type2,typee;Payant;24/7;node/6196837230;2020/03/20
6.627595;46.3792222002797;SYANE;SYANE;E Born;FR*S74*P74249*A;;;74249;6.627595;46.3792222002798;2;;;type2,typee;Payant;24/7;node/6586935249;2020/03/21
6.6334602;45.9321546003529;SYANE;SYANE;E Born;FR*S74*P74256*A;;;74256;6.6334602;45.9321546003529;2;;;type2,typee;Payant;24/7;node/5034222890;2020/03/21
6.6278679;45.9424121003513;SYANE;SYANE;E Born;FR*S74*P74256*B;;;74256;6.6278679;45.9424121003513;;;;type2,typee;Payant;24/7;node/5462047217;2020/03/21
6.7285704;46.0830994003294;SYANE;SYANE;E Born;FR*S74*P74258*A;;;74258;6.7285704;46.0830994003294;2;;;type2,typee;Payant;24/7;node/5829025556;2020/03/21
6.3749622;46.3323254002879;SYANE;SYANE;E Born;FR*S74*P74263*A;;;74263;6.3749622;46.3323254002879;2;;;type2,typee;Payant;24/7;node/6586590207;2020/06/15
6.590606;46.1059562003257;SYANE;SYANE;E Born;FR*S74*P74276*A;;;74276;6.590606;46.1059562003258;2;;;type2,typee;Payant;24/7;node/6586788446;2020/03/21
6.9198998;46.0191165003395;SYANE;SYANE;E Born;FR*S74*P74290*A;;;74290;6.9198998;46.0191165003395;;;;type2,typee;Payant;24/7;node/5477453154;2020/03/14
6.2583219;46.2691537002988;SYANE;SYANE;E Born;FR*S74*P74293*A;;;74293;6.2583219;46.2691537002988;2;;;type2,typee;Payant;24/7;node/6586531064;2020/03/21
6.2431305;46.1977978003107;SYANE;SYANE;E Born;FR*S74*P74305*A;;;74305;6.2431305;46.1977978003107;2;;;type2,typee;Payant;24/7;node/6586531072;2020/03/14
6.2500499;46.2010712003102;SYANE;SYANE;E Born;FR*S74*P74305*B;;;74305;6.2500499;46.2010712003102;2;;;type2,typee;Payant;24/7;node/6586531074;2020/03/14
6.404395;46.1426395003198;SYANE;SYANE;E Born;FR*S74*P74311*A;;;74311;6.404395;46.1426395003198;2;;;type2,typee;Payant;24/7;node/6586851742;2020/03/20
6.3249908;46.3677188002818;SYANE;SYANE;E Born;FR*S74*P74315*A;;;74315;6.3249908;46.3677188002818;2;;;type2,typee;Payant;24/7;node/6586590209;2020/03/21
-0.5021739;43.8870120005361;SYDEC 40;Bouygues Énergies et Services;MObiVE;;;;40192;-0.5021739;43.8870120005361;2;;;type2,typee;Payant;24/7;node/7315467158;2020/03/22
-0.497193;43.8936368005359;SYDEC 40;Bouygues Énergies et Services;MObiVE;;;;40192;-0.497193;43.8936368005359;2;;;type2,typee;Payant;24/7;node/7315467159;2020/03/22
-0.5193803;43.8818562005362;SYDEC 40;Bouygues Énergies et Services;MObiVE;;;;40281;-0.5193803;43.8818562005362;2;;;type2,typee;Payant;24/7;node/7315467160;2020/03/22
-1.4022133;43.7867764005384;SYDEC 40;Bouygues Énergies et Services;MObiVE;;;;40328;-1.4022133;43.7867764005384;2;;;type2,typee;Payant;24/7;node/7315467161;2020/03/22
-1.1015591;43.5437695005417;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40034*001;;40224;-1.1015591;43.5437695005417;2;;;type2,typee;Payant;24/7;node/7057171727;2020/03/14
-1.439665;43.6532495005406;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40065*002;;40065;-1.439665;43.6532495005406;2;;;type2,typee;Payant;24/7;node/7056507156;2020/03/14
-1.0667025;43.69788080054;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40088*003;;40088;-1.0667025;43.69788080054;2;;;type2,typee;Payant;24/7;node/7084672095;2020/03/14
-0.3805438;43.6373229005408;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40110*001;;40110;-0.3805438;43.6373229005408;2;;;type2,typee;Payant;24/7;node/7057183633;2020/03/14
-0.9279437;43.5712046005415;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40118*001;;40118;-0.9279437;43.5712046005415;4;;;type2_combo,type2,chademo,typee;Payant;24/7;node/7057189907;2020/03/14
-0.5925161;43.6527076005406;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40119*001;;40119;-0.5925161;43.6527076005407;2;;;type2,typee;Payant;24/7;node/7057184234;2020/03/14
-0.5921271;43.6574044005406;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40119*002;;40119;-0.5921271;43.6574044005406;4;;;type2_combo,type2,chademo,typee;Payant;24/7;node/7057189435;2020/03/14
-0.9202874;44.2116514005242;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40134*001;;40134;-0.9202874;44.2116514005242;2;;;type2,typee;Payant;24/7;node/7056535588;2020/03/14
-1.2587969;44.0340899005315;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40157*001;;40157;-1.2587969;44.0340899005315;2;;;type2,typee;Payant;24/7;node/7056526933;2020/03/14
-0.9851378;44.2310085005233;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40163*001;;40163;-0.9851378;44.2310085005233;2;;;type2,typee;Payant;24/7;node/7084721767;2020/03/14
-1.3787808;43.8149865005378;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40181*001;;40181;-1.3787808;43.8149865005378;2;;;type2,typee;Payant;24/7;node/7084636954;2020/03/14
-1.2919128;44.2133129005241;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40184*001;;40184;-1.2919128;44.2133129005241;2;;;type2,typee;Payant;24/7;node/7084733322;2020/03/14
-1.3848047;43.8514334005369;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40187*002;;40187;-1.3848047;43.851433400537;2;;;type2,typee;Payant;24/7;node/5921350173;2020/03/14
-0.8335481;43.7101407005398;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40194*001;;40194;-0.8335481;43.7101407005398;2;;;type2,typee;Payant;24/7;node/7084710756;2020/03/14
-0.7615811;44.3585547005167;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40200*001;;40200;-0.7615811;44.3585547005167;2;;;type2,typee;Payant;24/7;node/7056525927;2020/03/14
-0.7490397;43.7502139005391;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40201*001;;40201;-0.7490397;43.7502139005391;2;;;type2,typee;Payant;24/7;node/7084724448;2020/03/14
-1.071456;44.3500577005171;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40217*003;;40217;-1.071456;44.3500577005172;2;;;type2,typee;Payant;24/7;node/6920025304;2020/03/14
-0.8285525;43.6286549005409;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40228*001;;40228;-0.8285525;43.6286549005409;2;;;type2,typee;Payant;24/7;node/7057204115;2020/03/14
-1.1212724;44.2416487005228;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40229*001;;40229;-1.1212724;44.2416487005228;2;;;type2,typee;Payant;24/7;node/5817642056;2020/03/14
-0.9970616;43.6065818005412;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40233*001;;40233;-0.9970616;43.6065818005412;2;;;type2,typee;Payant;24/7;node/7084605383;2020/03/14
-0.9183381;43.9197394005351;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40243*001;;40243;-0.9183381;43.9197394005352;2;;;type2,typee;Payant;24/7;node/7084672094;2020/03/14
-1.2339033;43.7082813005399;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40261*002;;40261;-1.2339033;43.7082813005399;2;;;type2,typee;Payant;24/7;node/7084720619;2020/03/14
-1.2271154;44.0633158005304;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40266*001;;40266;-1.2271154;44.0633158005304;2;;;type2,typee;Payant;24/7;node/5886943079;2020/03/14
-1.306899;43.6629234005405;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40284*002;;40284;-1.306899;43.6629234005405;2;;;type2,typee;Payant;24/7;node/7084634712;2020/03/14
-0.4876249;43.6344756005409;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40286*001;;40286;-0.4876249;43.6344756005409;2;;;type2,typee;Payant;24/7;node/7057159621;2020/03/14
-1.0770504;44.4808398005094;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40287*001;;40287;-1.0770504;44.4808398005094;2;;;type2,typee;Payant;24/7;node/7055596891;2020/03/14
-1.3129024;43.6104981005411;SYDEC 40;Bouygues Énergies & Services;MObiVE;;FR*S40*P40292*001;;40292;-1.3129024;43.6104981005411;2;;;type2,typee;Payant;24/7;node/7056525969;2020/03/14
